respondent_id,xyz_vaccine,seasonal_vaccine
26831,0.19916843628171466,0.8107119290395315
26832,0.11879293874800888,0.807241224954696
26833,0.006854525745593568,0.29590616959163885
26834,0.12114064762459646,0.4816170607242163
26835,0.35613815409599475,0.8930661923798063
26836,0.1575708313458284,0.6189094141695095
26837,0.0407098627069119,0.014196261666939698
26838,0.11012692077917552,0.42833057986793355
26839,0.14864183327697392,0.5345903415726457
26840,0.08602892774382634,0.11167738649737147
26841,0.3171500766932455,0.8130679427506271
26842,0.08316049131254735,0.20991397733081682
26843,0.04360664519512964,0.01568639674543972
26844,0.037570732257382035,0.4843732944069351
26845,0.06100772025014481,0.6748875909861292
26846,0.06384524236026924,0.7090639923370017
26847,0.32635690876503004,0.08006703296081479
26848,0.03744442100662901,0.6805860227710875
26849,0.12221292577651888,0.6373666049768094
26850,0.5984399287041657,0.7150575432678277
26851,0.03314143536848579,0.04979962793084046
26852,0.04086637952155194,0.13400492479217488
26853,0.464437953285058,0.4735264001745085
26854,0.017940657820515165,0.07637661363170567
26855,0.5962005942603172,0.8866490288106105
26856,0.10658031066045782,0.030216019103000383
26857,0.43997332353026236,0.18240493353063675
26858,0.12418242028629736,0.5875379712456472
26859,0.09364086206392792,0.14646888751445977
26860,0.11636617866113849,0.09675046404181195
26861,0.0631773784729414,0.08323243270942028
26862,0.1038735871869354,0.2700658464462422
26863,0.2128829577035329,0.4096183337326958
26864,0.47050048210782847,0.45055513614867687
26865,0.014319208977670764,0.03426764934899528
26866,0.2537525601154594,0.6696834978853696
26867,0.10534515906653939,0.16394646207966387
26868,0.7619458718060941,0.9247131608542641
26869,0.11635951954851731,0.4086669856679389
26870,0.594924267676952,0.8022273639153296
26871,0.05401015815789293,0.03818282408147229
26872,0.06505984233323293,0.40751563105540034
26873,0.1545428707317211,0.8766728545560767
26874,0.06384718289939458,0.167763034874623
26875,0.6001853211942085,0.9338703264754908
26876,0.04670053942535618,0.037489927222952676
26877,0.07052730663777682,0.14496825137649516
26878,0.2169014961763979,0.3775430801926759
26879,0.013752659125689428,0.024761558223108673
26880,0.05628613837019605,0.14072764745917068
26881,0.03153471510972361,0.111115063287073
26882,0.04298723673374429,0.1228726570152265
26883,0.08457844659030005,0.30271985210222707
26884,0.08010372185672457,0.20010046116277685
26885,0.21208370282608652,0.8463242133026683
26886,0.07868680083195759,0.7101519872051058
26887,0.6605565433038241,0.8809784073532068
26888,0.8900603718359889,0.9460140059398553
26889,0.050497078452781015,0.12479312354215283
26890,0.1345282227947305,0.5073145831051076
26891,0.3488972055015853,0.5183933600087588
26892,0.1365597185428686,0.8028741681350948
26893,0.06786090237463,0.21579742080476308
26894,0.14316005339134852,0.2867211678582735
26895,0.08992885100819605,0.8466103657692944
26896,0.0528737649741444,0.08531846454763593
26897,0.05064170985361659,0.3426338954930297
26898,0.22427193404245543,0.6176516062849905
26899,0.05990845855251438,0.08322223260157259
26900,0.12629835404578543,0.35682007465603144
26901,0.009706858130875285,0.32369334704109953
26902,0.1888856754493469,0.9392285200637605
26903,0.22607596431042687,0.07635046384114345
26904,0.057368746148858445,0.35765251645718876
26905,0.328235555574964,0.7637626060546151
26906,0.07072085428991833,0.30353155974111656
26907,0.014297632990816815,0.5900710682016289
26908,0.11658032197605915,0.694540593943721
26909,0.07255992789243781,0.2672807230141237
26910,0.09373108988128193,0.22939440336546485
26911,0.07412301764245005,0.11853143769499434
26912,0.49235301391665376,0.9523716119681225
26913,0.7791857893006854,0.8751583476196986
26914,0.08891042718523293,0.19822796210708343
26915,0.148214752608312,0.7363979578119124
26916,0.07673467067138666,0.3070555075037437
26917,0.006436153995868304,0.015632109306055523
26918,0.6846622889366895,0.9137815115370654
26919,0.3097884345668485,0.6094170337259579
26920,0.04368352174675122,0.16177471615261863
26921,0.1419500326932606,0.8600937550560851
26922,0.05391267243345439,0.743098697912594
26923,0.0796672222605492,0.4671255607997004
26924,0.6681756155098354,0.8748815398349743
26925,0.12575880316438645,0.5566617671829687
26926,0.5874825615630721,0.40649083841660544
26927,0.2900285674413202,0.6362162234174347
26928,0.051298740786314155,0.4562145422560294
26929,0.07526942209337617,0.11978181530612143
26930,0.775975303659985,0.9410448505063466
26931,0.11593251847436636,0.45598269185864565
26932,0.051062760375690346,0.8401456820979838
26933,0.08700285017087156,0.781785647208144
26934,0.5214296342843422,0.7008516686851387
26935,0.14670481962539247,0.5397671657129116
26936,0.5143418993719998,0.29282474762718835
26937,0.25827023829324475,0.6833396225177071
26938,0.07250072668439153,0.04317472185333703
26939,0.023702343225637003,0.025307678552718153
26940,0.08391691703157517,0.17220939463562424
26941,0.05401529580631683,0.3783746743398688
26942,0.5485194539743374,0.8260966706432951
26943,0.14690471304213604,0.6988954075462728
26944,0.10044127858907627,0.22613678491862657
26945,0.1328079267719227,0.5619887983822288
26946,0.13347490557270705,0.7560257536213194
26947,0.14600468511088346,0.5282630587421416
26948,0.01869735477117446,0.06616685350814325
26949,0.020382628182292303,0.05289341672581142
26950,0.03703475216851603,0.4656000706791681
26951,0.08241971150558211,0.33315884085574676
26952,0.846129543734321,0.9368897162070703
26953,0.7446559839252538,0.9647233365213528
26954,0.0628405761487127,0.1778187033823882
26955,0.16799546080760439,0.6085765963038388
26956,0.13938036121830005,0.31838738176984716
26957,0.029441590777440105,0.8823134287891315
26958,0.28536305663440603,0.7162811231151616
26959,0.033047761532511155,0.16293029667697853
26960,0.03564075529039243,0.0438729905721918
26961,0.18949837082570714,0.5243587617124995
26962,0.16572201023938363,0.895489698771932
26963,0.15160454728534595,0.28357787631798953
26964,0.11047435288646051,0.22474253109805703
26965,0.825671368710062,0.9583899500463104
26966,0.012859448325548839,0.022444839474403722
26967,0.15502572018509658,0.41457083300825026
26968,0.036711390630948366,0.7529888243152423
26969,0.03625600810513556,0.19176677544818424
26970,0.6998715092545418,0.40220078905951345
26971,0.08573689491609944,0.32309293364471087
26972,0.007133877244030262,0.020590723726842026
26973,0.04438376059311919,0.08384164857972957
26974,0.11386208808572659,0.3447753236764843
26975,0.06334928716378936,0.5900408501602057
26976,0.8323207883243487,0.5047181734642612
26977,0.0479456645905803,0.27585756639890074
26978,0.028340416706675753,0.778162312719149
26979,0.345957740620513,0.683069379064925
26980,0.054560866119468074,0.14288738976162327
26981,0.05762402123092556,0.2736719080548249
26982,0.6242061131610236,0.8601600709837799
26983,0.13880946987650983,0.5184981671783724
26984,0.08867380333289734,0.1427382594149005
26985,0.021761825994989818,0.08332018664613662
26986,0.19341307784949022,0.6254555829850904
26987,0.06031157111602856,0.15504764105027152
26988,0.0334938197843737,0.15357521501178362
26989,0.31652200040448014,0.8010031642712583
26990,0.013387607042674221,0.0667306853675458
26991,0.3314982979673722,0.5279239627200695
26992,0.2961148097548068,0.49324533982575275
26993,0.14580530796844643,0.8078268616734988
26994,0.16380991246346252,0.3796667477061291
26995,0.14642226639974773,0.4908808913638385
26996,0.3192668789903148,0.3806588765398272
26997,0.018128843040013345,0.06428589747704325
26998,0.05858315757431995,0.0868293488111263
26999,0.3542847649733146,0.4338716545342575
27000,0.13522965481697122,0.3422846137066419
27001,0.04376135686758689,0.7391284642612551
27002,0.012681418934207019,0.28937273918543305
27003,0.02705664059870293,0.06159559507621472
27004,0.10993383281034537,0.2790470745665155
27005,0.3289172517970407,0.6957070578063229
27006,0.8098448156885218,0.9178616265963356
27007,0.07357679732540658,0.17898523391397606
27008,0.04232239064372194,0.04549560235261837
27009,0.07409399427114788,0.25785586103930214
27010,0.10433333355552712,0.21184314467253176
27011,0.13317557937745222,0.19652064649796586
27012,0.3992868659741628,0.6628326251018593
27013,0.11865374528353344,0.3768037694744159
27014,0.038576270476214536,0.35484490704070065
27015,0.06764181267587811,0.17379817955533725
27016,0.14478356029253517,0.403496342258175
27017,0.44826562185681285,0.7942406363030732
27018,0.11161639758830638,0.2896433403586814
27019,0.8866355598177661,0.967170775798151
27020,0.18051220722796368,0.19436958249083744
27021,0.14881904924243514,0.5366812831823177
27022,0.17413861046369372,0.296266471214126
27023,0.162228050755316,0.18119805499994895
27024,0.08710826029363956,0.34646522705328875
27025,0.04726765984237943,0.020722030025944357
27026,0.12388296712038051,0.5073092279307726
27027,0.08292869492281142,0.6849542902396575
27028,0.3262846303710962,0.8310835101683789
27029,0.0627099787137873,0.2538135097233681
27030,0.13776344542716357,0.1918296525072628
27031,0.19541055401261728,0.83390850043788
27032,0.21570313226808402,0.5189731634850088
27033,0.3012602223274686,0.7264092334599509
27034,0.008510970136721203,0.5857482272101066
27035,0.12525797188442878,0.2910505820546941
27036,0.20447155109107984,0.6452048775253973
27037,0.597473903926883,0.7781021922289851
27038,0.053260940055055814,0.03404530172080341
27039,0.7208478754389153,0.8986319221370037
27040,0.14851547502830062,0.11210539484546893
27041,0.12043394499734869,0.508865261303899
27042,0.09141805144284236,0.7070667914283087
27043,0.5419014969128985,0.8343754192772156
27044,0.010760578644238187,0.03597854376279102
27045,0.16132419928519798,0.6510634254667051
27046,0.06257243697351446,0.12479610992421335
27047,0.5453841484797876,0.3918165056569571
27048,0.18162308053985285,0.3471081990884548
27049,0.28091556653705735,0.9041008856561404
27050,0.0452020853643634,0.533384808817098
27051,0.1347878327816817,0.3227710831661692
27052,0.11134523604622737,0.31826704953927715
27053,0.8764383529983636,0.9624989755283695
27054,0.042035608103141,0.10444710411300298
27055,0.09106715293656296,0.8686345828389733
27056,0.023532675059562042,0.04406842098530171
27057,0.03027348317471705,0.04144845679006654
27058,0.8408141830644553,0.948374257048494
27059,0.07245191039417154,0.3010154778232889
27060,0.024870035578749304,0.351349037400026
27061,0.09981158854908541,0.5328031730508721
27062,0.05597154381687013,0.3998243094484875
27063,0.0825542039219876,0.6474308313830954
27064,0.16529586801706758,0.5567698627446054
27065,0.056823682047415475,0.2510150671715945
27066,0.05105456481815389,0.6069024078224527
27067,0.3606669060882201,0.6694375725060968
27068,0.8704031320541499,0.9467506855750984
27069,0.5530612234390324,0.9392460307775126
27070,0.06181738832587797,0.12379417801257055
27071,0.04357169367196591,0.06716713588023404
27072,0.07917092586361772,0.6538288038739027
27073,0.02598308470453985,0.7956122972619858
27074,0.04754985672931354,0.32894107066738154
27075,0.7339669750785246,0.8702107163270616
27076,0.576226322160251,0.7574268786197692
27077,0.04244241551315021,0.09223316925031526
27078,0.29110176021688955,0.8662787588432188
27079,0.2824024275459761,0.9260428246731945
27080,0.07104137891474534,0.25943204852978446
27081,0.01969538787216503,0.7137635108977907
27082,0.24840014005380187,0.4737848086353761
27083,0.05128260584818009,0.1965721249399692
27084,0.8569581394797203,0.6115070150715689
27085,0.04143366296136802,0.017327019481556048
27086,0.06366541557857149,0.07595922694469598
27087,0.19635737965025502,0.3051636639428993
27088,0.21192426940324186,0.7945074306348802
27089,0.18339603755531902,0.2355843372875207
27090,0.23867810190417005,0.49409923796517624
27091,0.5464329654475019,0.11231367352082296
27092,0.08662091196545421,0.29194285158426125
27093,0.2016459453351679,0.30015087132072216
27094,0.007984292345279236,0.04409037255424029
27095,0.061197705685643984,0.45263032301370415
27096,0.024713015160825386,0.2283086125397119
27097,0.6212736198817576,0.7342018299624231
27098,0.6271950926767443,0.8795577930098141
27099,0.16170165338671352,0.5060779190438112
27100,0.06643299539792309,0.7395296300776737
27101,0.07636122144724021,0.5878542859784623
27102,0.08678070301017123,0.8627065072190128
27103,0.0227528424575352,0.10484147543255477
27104,0.29575504259676844,0.5350406878562178
27105,0.047273919360322526,0.473962022541728
27106,0.5802247733336166,0.8591083073868298
27107,0.43523411788012695,0.7151981133208587
27108,0.09969416483089638,0.3200409353506196
27109,0.08921444226861658,0.27587547613957225
27110,0.12254651826122659,0.5374011606003948
27111,0.046666640927514595,0.36514366969727996
27112,0.2477332740611566,0.5937757206483248
27113,0.10345619497811889,0.35787404551689944
27114,0.08157437590677524,0.19585299708939535
27115,0.6029954066280361,0.8805491219447948
27116,0.16215460571308937,0.9024473010677506
27117,0.07096963478414438,0.11984415204801362
27118,0.13494678133474905,0.509636276509664
27119,0.057960186545927994,0.36192654418295944
27120,0.3299334823804468,0.9758560879271542
27121,0.016541417794244662,0.7250229444954862
27122,0.05119207100824457,0.2219387312758623
27123,0.05606167849178852,0.08942579990385244
27124,0.04606951498837629,0.08606213446323682
27125,0.0297451394898839,0.06546762644581305
27126,0.35393670584764536,0.0684011577921351
27127,0.09154231934589013,0.15468479905407206
27128,0.17583501809888358,0.5479250011166946
27129,0.5557915482009997,0.6216936713833044
27130,0.11630694414124812,0.25556489535941757
27131,0.05459692771618131,0.07343634831266573
27132,0.5108455987784545,0.9138940128884622
27133,0.11501962813415997,0.5822277432704075
27134,0.6235239487206045,0.8886764027911351
27135,0.19257928095368687,0.5904304242992846
27136,0.07638055239483206,0.46148565326970187
27137,0.07752853694286059,0.26213033817690734
27138,0.17074034634408194,0.5792643167381964
27139,0.1252181225548804,0.12382844499405872
27140,0.8949255180780746,0.9431621820953157
27141,0.6214897502289991,0.8460084710032713
27142,0.07137728336646991,0.3032874107512574
27143,0.2146725766955512,0.4309682621746815
27144,0.05702013918484961,0.04002691627718027
27145,0.5566097564605648,0.7322545260334985
27146,0.04517211700893229,0.9104648213004738
27147,0.0580261263584505,0.2740705887947713
27148,0.21388122122651024,0.2374772547622943
27149,0.2887194791594308,0.17562044874526062
27150,0.6797761665380545,0.9766657352999946
27151,0.13807634686363526,0.7180936056677749
27152,0.03587258205404259,0.31902022904590466
27153,0.21734038043552192,0.7543174850308848
27154,0.7669656373564423,0.9180123989438874
27155,0.17027573670022078,0.6262995155684918
27156,0.01540561109052736,0.30296987646634876
27157,0.012850462835119463,0.48458994031011454
27158,0.07889995770972716,0.3760620990150579
27159,0.0488839435379562,0.2111675724668056
27160,0.23504310279491644,0.23817857211735222
27161,0.2580728287788078,0.4779070104667938
27162,0.21257610851077477,0.9509608273969824
27163,0.6711691669532892,0.5246640233058186
27164,0.20984001782568776,0.10156723086903673
27165,0.4553511551535795,0.5577809742396447
27166,0.06247749220448818,0.12037808467116344
27167,0.12098201130356644,0.486317399972246
27168,0.14204707072890219,0.715632020174173
27169,0.41859810472003806,0.7028017008905889
27170,0.35048423923153266,0.8231174219753792
27171,0.05140962344686759,0.3133620434721619
27172,0.04939021972482276,0.8368491053841076
27173,0.26534943797215466,0.5878947440475674
27174,0.04931997355319786,0.09802633537593736
27175,0.06814488384197322,0.19019625455659306
27176,0.5092245766704595,0.936231861537319
27177,0.7849924272203357,0.9496641883054019
27178,0.143213152628289,0.41343440482454386
27179,0.0709618435222869,0.19967774336036542
27180,0.2641833719005524,0.3210052092814616
27181,0.03165654815737427,0.7972962322017532
27182,0.6872694743664928,0.9289251297496152
27183,0.04174095210669056,0.5049244327797141
27184,0.03856021190622727,0.40600206457125826
27185,0.46699590832150945,0.7773694116229507
27186,0.15092917667863198,0.6423995198329023
27187,0.08844523170326102,0.12192837832106329
27188,0.0586575468571657,0.4292175159579018
27189,0.08860803399802769,0.5355613148573257
27190,0.4718307659231396,0.8035404255566674
27191,0.16969958479662187,0.9638186613969266
27192,0.5652400776277462,0.821026183357077
27193,0.020558853061318064,0.19931434334116516
27194,0.1440693934923484,0.44929248374110514
27195,0.04702654207168498,0.17236785271508173
27196,0.2676663619518306,0.28935591272862793
27197,0.06874687555917068,0.7138914517425191
27198,0.9357823201770399,0.9895444480472348
27199,0.030645814255501128,0.10137062869622193
27200,0.26674619202646116,0.7076503211178242
27201,0.7264690136156566,0.9320656784934462
27202,0.08012341028375773,0.03991070403292162
27203,0.059390948033664015,0.14070923534424706
27204,0.039422387306956554,0.11510766879115492
27205,0.08481645271502118,0.28381457097550167
27206,0.11694644328367831,0.1943000944307217
27207,0.06409448745458982,0.15379755444271645
27208,0.7959165804449844,0.685156331436862
27209,0.12169254741251921,0.22676859206024386
27210,0.305160770173104,0.38286745094638
27211,0.14020558313056772,0.30722846579196
27212,0.5323884556321528,0.9334949763925142
27213,0.48130927807436463,0.6243200371861216
27214,0.022849624155884173,0.06171272993122555
27215,0.1378456759892518,0.7773330881206301
27216,0.10673991587854029,0.903486651769862
27217,0.07418099941478123,0.15381946364746701
27218,0.6972182535867549,0.9521127604036562
27219,0.39232411175661464,0.5944470666470032
27220,0.13867841645079365,0.40623191534472924
27221,0.17855418104420276,0.547867020317153
27222,0.18429843914953303,0.5251427448187883
27223,0.06504721292645162,0.6668623344465681
27224,0.22620753713164543,0.7451911706778616
27225,0.16388972533463464,0.22865505393062246
27226,0.020654432640482803,0.21712604529264684
27227,0.15731742676444113,0.3942144707489106
27228,0.43784713374554013,0.839565543307104
27229,0.7544792106430004,0.9225849177216457
27230,0.20313528402427258,0.9744974638593822
27231,0.5225049896783374,0.8684926490710594
27232,0.11721492306584594,0.5694577189586101
27233,0.32903590896033497,0.15746609225510397
27234,0.05012026450909451,0.020311698753537857
27235,0.8774637069550658,0.9446299011431607
27236,0.12605852065665274,0.9300547962518463
27237,0.2787828276616461,0.46827175410733457
27238,0.260680999899079,0.6656568101050169
27239,0.4975501062979358,0.15052410980183298
27240,0.09415141149226988,0.47534816839825855
27241,0.08788489995044707,0.2643517337038947
27242,0.12427975809439569,0.5406279981334021
27243,0.046153796429416846,0.08863935929039389
27244,0.046334937243090096,0.11287130841567758
27245,0.11235519539939413,0.44848464040861435
27246,0.8267304524372678,0.9672434302295829
27247,0.1948241016161514,0.93916080106793
27248,0.16960011978425293,0.7449008046075285
27249,0.10063877418197287,0.5308887450739108
27250,0.11417615127359351,0.3181278545513134
27251,0.08218901684745951,0.26795501390047866
27252,0.37106150415669154,0.7512589805809521
27253,0.08779459946776208,0.914938001587733
27254,0.8940337245204603,0.9707235893770544
27255,0.13765059425233417,0.2889018236141907
27256,0.584182707392376,0.9670726589726408
27257,0.3564156316612605,0.5498484024373568
27258,0.46061262919393153,0.769912264863958
27259,0.6247364975457884,0.9133228162036726
27260,0.18435647921067283,0.6077087941907967
27261,0.11740824319812967,0.6367835841051466
27262,0.2301642660748711,0.6274334021865504
27263,0.09605640050345837,0.1314827407025174
27264,0.08744937193379163,0.11649723207785194
27265,0.05156915975729161,0.20537705486395524
27266,0.18850516879857912,0.42277036122660083
27267,0.19909666071666696,0.843626847095027
27268,0.014838962722478855,0.14198930136573856
27269,0.7370203287052114,0.4510173372385819
27270,0.0384567264690477,0.08006824805875908
27271,0.046837687590365135,0.33785052528187504
27272,0.014754771481471165,0.33044824822147223
27273,0.0561668178773975,0.16159359220542635
27274,0.13598892683035663,0.5304945957497087
27275,0.20070268460008514,0.3916257839433399
27276,0.01148364800086805,0.11479181916659045
27277,0.04866762029487145,0.8032187084095233
27278,0.14050408537034625,0.353488191544059
27279,0.0966847753977437,0.26082041566765046
27280,0.23012867697963138,0.3558744586174865
27281,0.06373512232120458,0.2987251492519739
27282,0.06391093624950227,0.8506848124844886
27283,0.007904971398238092,0.04860180575342875
27284,0.2066553466515375,0.34170087274881317
27285,0.10322302783943774,0.3654671088621955
27286,0.05364873287705877,0.17498938163418748
27287,0.1752810643649816,0.5004569305363207
27288,0.5769055805431859,0.8131350792594606
27289,0.2877534322405353,0.39488258427029777
27290,0.01587407753022458,0.05484849834267123
27291,0.7258543307542661,0.86964166370284
27292,0.050456393529932225,0.674503984441905
27293,0.11913765032487246,0.9618041517969472
27294,0.016191882731666933,0.043799396969563836
27295,0.26992305119434046,0.8738047461159109
27296,0.06986473069202098,0.7324072585750011
27297,0.055679661666433025,0.6758517593966588
27298,0.09713430831488738,0.24633666890241906
27299,0.2718757957066786,0.7003287960111154
27300,0.21457522309152868,0.9627014007541177
27301,0.009191760418078865,0.040174233816334066
27302,0.141309328242257,0.6686854552590747
27303,0.02128522966491258,0.08254487960318992
27304,0.08875669035017913,0.7932219001669564
27305,0.04016773929980241,0.03428133302861623
27306,0.16500034622130905,0.5091496286527799
27307,0.756118278598475,0.8102854357556271
27308,0.15449028036276,0.26912043589440005
27309,0.5624797527510722,0.9641824195107088
27310,0.0469751048403114,0.12179560087084865
27311,0.09780298235841632,0.10822216407853515
27312,0.0681426492813656,0.36762868211788163
27313,0.09487083354431985,0.16399524691687595
27314,0.044136064209483926,0.05472914975545805
27315,0.10917098808666788,0.40419014884649224
27316,0.330633003112636,0.7434117861588307
27317,0.05656001232435557,0.09690991777490854
27318,0.22928087414505882,0.2997524561811678
27319,0.4308059223452483,0.8819384662217468
27320,0.3694794127811879,0.601041921404835
27321,0.04031809339014827,0.47779104913322124
27322,0.20591951414472104,0.06327619262326668
27323,0.10141980791668605,0.6191648469214489
27324,0.37253709084053555,0.5435031736044325
27325,0.730641456876208,0.9313057545453316
27326,0.17451684298748713,0.6438832197568429
27327,0.11964918141356119,0.2915512893731958
27328,0.1959130720886091,0.5654837883329833
27329,0.09909671038467747,0.23872327570855775
27330,0.012538158360474038,0.4604271227921489
27331,0.08749651088091806,0.23235687444968886
27332,0.1399886436843895,0.9347114248759766
27333,0.6335786274126635,0.8099999315154222
27334,0.04448479487894491,0.03424852137537818
27335,0.11312750719836555,0.07344365831721343
27336,0.07177265998551641,0.15286758269418999
27337,0.2717615929578207,0.7803120493398567
27338,0.23644661122657162,0.4400713244731409
27339,0.22199360308540436,0.21115468750526759
27340,0.019651835299610898,0.16482208285136968
27341,0.21719836499948608,0.6568602978000724
27342,0.024008279822080786,0.5668942951415114
27343,0.05816657914186547,0.14247526053411316
27344,0.29202623337347194,0.48540921730778175
27345,0.07278598641151524,0.302875010036222
27346,0.7945571883247573,0.9631462711040912
27347,0.731979496948965,0.937621061007555
27348,0.12143945069905385,0.3458469113865068
27349,0.047364486668474134,0.150144220846364
27350,0.19579199058494853,0.9293347254791859
27351,0.8158730860221258,0.9041727135742954
27352,0.08958407105499418,0.29579417855334195
27353,0.010232429221890433,0.10761153027128559
27354,0.1521959398354498,0.5337766392480205
27355,0.3161660731262921,0.45197747419362727
27356,0.22935567411025296,0.6206258040850073
27357,0.1307496346393605,0.3630265729987953
27358,0.19351978690791702,0.6972669902617289
27359,0.30632823067301945,0.7269673009165747
27360,0.14213418076233847,0.5471835871920007
27361,0.04089135454444588,0.9127082261633493
27362,0.21737246723697118,0.4911659145239226
27363,0.1588206597271378,0.30515942286371694
27364,0.056442842941880615,0.39730084306402297
27365,0.24263117728253472,0.6369780662966987
27366,0.47411562325957285,0.6196425168805832
27367,0.3454315885001642,0.660609516567729
27368,0.10685584961339216,0.5541810127662391
27369,0.05829355819558575,0.05369904466709969
27370,0.02673440540844819,0.8593361930750556
27371,0.2943335524135306,0.37722257518140645
27372,0.07110770447155537,0.2754436449891535
27373,0.764976669428216,0.703513821100467
